id	author_id	created_at	text	coding	sentiment
1465376986914775048	1895201935	2021-11-29 17:47:53+00:00	Sto guardando Shang-Chi and the Legend of the Ten Rings (2021) https://t.co/inw4pJqaDX #trakt	comparison	neutral
1465518377766690816	1394966454496370694	2021-11-30 03:09:43+00:00	The only merch I have is this poster and Shang-chi funko and I only buy merch when things REALLY mean something to me so long story short only twd and Shang-chi have any power over me https://t.co/EJnNotrLtP	praise	positive
1465455943190200325	857695653497102336	2021-11-29 23:01:38+00:00	"@Philjimeneznyc @shangchi It's in my top 5 faves behind WW, SM:ItSV and BP"	praise	positive
1465412360684900359	1059157094484586497	2021-11-29 20:08:27+00:00	"finally watched shang-chi, very good movie __"	praise	positive
1465395201158098948	1251319314470371330	2021-11-29 19:00:16+00:00	Shang chi is a 6/10 to me .....	praise	positive
1465407550224932865	1290294990480879616	2021-11-29 19:49:20+00:00	shang chi https://t.co/6nMeA0bGAt	too little info	neutral
1465469904039989251	764921618099470336	2021-11-29 23:57:06+00:00	"@The_Movie_Goer @IMDb Dude, Shang-Chi and The Legend of the Ten Rings"" was terrible!. _______I was in the theater and i wanted to kill myself before the first half of the film..."""	Criticism	negative
1465498755390705666	843297431655800832	2021-11-30 01:51:45+00:00	Shang-Chi and the Legend of the Ten Rings Movie Giveaway! @shangchi #shangchi @Marvel #Marvel @MarvelStudios #MarvelStudios #MCU @Disney #Disney #AD via @gaynycdad #sweepstakes https://t.co/nd21A6JPC6	Criticism	negative
1465425336510795779	3686763792	2021-11-29 21:00:01+00:00	#ShangChi and the Legend of the Ten Rings in stores Tuesday.  Pre-order your #Target #Exclusive copy today.https://t.co/f5BXPJAC7X t	advertisement	neutral
1465486548892278793	1036267465620246528	2021-11-30 01:03:15+00:00	Two months late to seeing Shang-Chi. Better late than never?	advertisement	neutral
1465379190392430594	25508765	2021-11-29 17:56:39+00:00	Shang-Chi Review- For a movie with that many cool fight scenes it sure is boring.	Criticism	negative
1465493060159250432	187014063	2021-11-30 01:29:07+00:00	Why they put Aqua in this Shang-Chi movie?45 minutes in &amp; she ain't adding nothing to this movie. Not even comic relief __	actor/charactor talk	neutral
1465547632160346112	52405864	2021-11-30 05:05:58+00:00	Finally seen Shang Chi and wow what a great movie!	praise	positive
1465374718622527489	1340686859354198016	2021-11-29 17:38:52+00:00	@mikabilis_art that one kingo shang chi drawing lives in my head rent free i assure you	too little info	neutral
1465475253400920068	50862143	2021-11-30 00:18:22+00:00	I need to watch Shang-Chi and Eternals. I’m so behind __	watching	neutral
1465498309112467458	1206209103560765440	2021-11-30 01:49:59+00:00	shang-chi training peter is happening !!!! https://t.co/9BsRL7xlej	actor/charactor talk	neutral
1465463617063686151	1174737591847051271	2021-11-29 23:32:07+00:00	Watching shang-chi	watching	neutral
1465506463099457538	1400104369517826052	2021-11-30 02:22:23+00:00	omg yao wang got cast in the shang-chi sequel!!! *dies of fangirling* https://t.co/ge3K09v2tF	actor/charactor talk	neutral
1465388516230184970	1095042515772850177	2021-11-29 18:33:42+00:00	"@petesweeneypro @gabewildau Disney planting a 8964"" cuckoo's egg in Shang-Chi is a solid attempt to get the ""Banned in China"" badge. Though I don't see how Disney plans to profit by making anti-China movies."""	scene/plot talk	neutral
1465500862403407875	1287336784909672448	2021-11-30 02:00:07+00:00	@IMDb DuneNo Time To DieShang ChiHouse of GucciThe Last Duel	too little info	neutral
1465523572458373130	228505497	2021-11-30 03:30:22+00:00	Shang-Chi was better than Black Panther in my eyes and I’m mad I’m saying it lol	comparison	positive
1465541570111971331	2598815637	2021-11-30 04:41:53+00:00	Just watched Shang-Chi and The Legend of The Ten Rings! FYE__.	watching	neutral
1465425321969156096	1079082134437007360	2021-11-29 20:59:57+00:00	HELL YEAH MORE CONTENT https://t.co/jDHtEZjfSX	too little info	neutral
1465496160320335874	1445091883072491520	2021-11-30 01:41:26+00:00	i need some friends:)here are some movies/shows/bands i &lt;3-you-captain america civil war -captain america the winter soldier-shang-chi-the walking dead-supernatural -the witcher -the beatles-fleetwood mac-the score -arctic monkeys-nirvana	too little info	neutral
1465525854138560516	746789635326521344	2021-11-30 03:39:26+00:00	my older brother got me a xialing funko and he got himself a shang-chi funko https://t.co/3AUmBANLOW	collectibles	neutral
1465423727210938376	1064823823432851456	2021-11-29 20:53:37+00:00	Watching ShangChi and I’m completely obsessed with Xialing	actor/charactor talk	positive
1465543430369591298	1272521446443679745	2021-11-30 04:49:16+00:00	watched shang chi with my besties today the latest night calls happened again i'm happy	watching	positive
1465555607046426624	1190858127995858944	2021-11-30 05:37:40+00:00	Thats why I dont use shoe laces/SRS#BLM#SayNoToRacism #COVID19 #shangchi https://t.co/LEH1I6TTln	too little info	neutral
1465493204015280134	45501252	2021-11-30 01:29:42+00:00	"@TheDragonFeeder Yeah I just posted on the Shang-Chi film. So obviously made for China, a really good attempt at fusion in my view of Hollywood and Hong Kong cinema, and they still got their noses rubbed in the dirt. That happens when you kow tow and there is a slippered foot on your head"	scene/plot talk	neutral
1465437743782240272	18826341	2021-11-29 21:49:19+00:00	"@KatieScarlett94 Same. Hel, finally saw Shang-Chi this month."	watching	neutral
1465473391977066500	1286171951732412417	2021-11-30 00:10:58+00:00	u all fw simu since shangchi but i fwh since kim convenience ___________________________	too little info	neutral
1465456457294696450	775002483382972416	2021-11-29 23:03:40+00:00	MarvelStudios: Can't get enough #ShangChi? Buy Marvel Studios' Shang-Chi and The Legend of The Ten Rings on Blu-ray tomorrow and unlock exclusive Behind-The-Scenes footage and Deleted Scenes. https://t.co/i8sWPQwdEJ https://t.co/qPtp9TfP8z	advertisement	neutral
1465506833825734658	4827821949	2021-11-30 02:23:51+00:00	So I watched Shang-Chi and that bus scene? Where the bus is constantly turning off down side roads but every single one of them is downhill? That was maddening.	scene/plot talk	neutral
1465425336603004932	3686763792	2021-11-29 21:00:01+00:00	#ShangChi and the Legend of the Ten Rings in stores Tuesday.   Pre-order your copy today.#PrimeVideo: https://t.co/eBagBvahNy#Vudu: https://t.co/GSsxxKkk68#Walmart: https://t.co/geeoRREHz8	advertisement	neutral
1465438675756625930	88943180	2021-11-29 21:53:01+00:00	"I have watched Shang-Chi"" and man"	watching	neutral
1465500408638545927	1447877070588157961	2021-11-30 01:58:19+00:00	[See price in cart]Funko POP! Marvel: Shang-Chi and the Legend of the Ten Rings#funkoPOP #walmartExclusiveSource: Walmart CheckerReason: IN_STOCK__: https://t.co/cjFxQOEc3R08:58:17.6410 PM EST #Adhttps://t.co/gYtAU5ERhz	advertisement	neutral
1465552965599694848	1216761698532626432	2021-11-30 05:27:10+00:00	"@kevinthobbs @kevinthobbs I actually reviewed Eternals, just like I did for Shang Chi, Black Widow and have done weekly for What If, Loki, Wandavision, &amp; Falcon and the Winter Soldier!!!!Feel free to share if you like ______https://t.co/VaUjApbsHL"	comparison	neutral
1465536703439933440	2656616354	2021-11-30 04:22:33+00:00	“You’re supposed to stop going on joyrides and start thinking about living up to your potential” — Shang Chi	scene/plot talk	positive
1465461221298221068	78188447	2021-11-29 23:22:36+00:00	Shang-Chi and the Legend of the Ten Rings Movie Giveaway! @shangchi #shangchi @Marvel #Marvel @MarvelStudios #MarvelStudios #MCU @Disney #Disney #AD via @gaynycdad #sweepstakes https://t.co/kmokmMmeFH	Criticism	negative
1465406179815870477	74968729	2021-11-29 19:43:53+00:00	Now watching Shang-Chi and the Legend of the Ten Rings (2021). A film by Destin Cretton.#Cine2021JLSG https://t.co/sXTVad3tJn	watching	neutral
1465377970156146689	953087904452087808	2021-11-29 17:51:48+00:00	I vote for the guy on the bus recording in Shang-Chi to be the new Stan Lee and jist have cameos in all of the Marvel films from here on out he's great __	actor/charactor talk	positive
1465420527418421248	291914829	2021-11-29 20:40:54+00:00	Is Wong doing the Nick Fury thing and assembling a Mystic Avengers? #ShangChi	scene/plot talk	neutral
1465553879689572359	1216761698532626432	2021-11-30 05:30:48+00:00	"@E_salazar27 @E_salazar27 Shang-Chi really was the shocker this yearI actually reviewed Eternals, just like I did for Shang Chi, Black Widow and have done weekly for What If, Loki, Wandavision, &amp; Falcon and the Winter Soldier!!!!https://t.co/VaUjApbsHL"	comparison	neutral
1465444532066078731	1251981854250610688	2021-11-29 22:16:17+00:00	"@shangchi The film is great, what a blast for the eyes this wonderful graphic __ exciting story and talented actors. Thanks @SimuLiu &amp; all the others for the entertainment __ greetings from Berlin. Stay healthy __"	praise	positive
1465543110230900740	1114493689936506882	2021-11-30 04:48:00+00:00	@Kaivalya_22 @MarvelStudios What they did with Shang Chi was pretty cool. If only those beautiful cultural and civilizational nuances are implemented --	praise	positive
1465421882920816647	162301451	2021-11-29 20:46:17+00:00	I’m torn between Dr. Strange and Shang Chi. Can I have them both as my favorites?__	actor/charactor talk	positive
1465383411107905542	166599038	2021-11-29 18:13:25+00:00	Yall. YALL! it was soooooooo good! A new fave. #shangchi	praise	positive
1465485816084451328	342012065	2021-11-30 01:00:20+00:00	Marvel’s first Asian-led superhero film Shang-Chi and The Ten Rings is nothing short of a dynamic spectacle that features the MCU's greatest villain. https://t.co/wO39DPbRjx	scene/plot talk	positive
1465451588324102149	994932158245597184	2021-11-29 22:44:20+00:00	Watching Shang-Chi	watching	neutral
1465455947267166217	782644724322578432	2021-11-29 23:01:39+00:00	@MarvelStudios xialing shang chi razor fist almost canon siblings	actor/charactor talk	neutral
1465474967005540353	1408460588137779202	2021-11-30 00:17:13+00:00	"@GarrettArt Is this the movie that’s going to bring butts back to seats?!? Feels like it. I came back for #carnage and #shangchi myself but skipped #eternals this one feels different, lots of anticipation!"	praise	positive
1465441082607554566	4744218135	2021-11-29 22:02:35+00:00	Friday night was movie night wi the fam (Shang-Chi) so missed @bbcintroducing on @BBCScotland. Just catching up now - Chef session is ______ + a wee surprise play of Ghost again ______ thanks @phoebeih &amp; @shereencutty __ https://t.co/LpMAqwFpEL	praise	positive
